           t           x           rho             U             p          rhoU             E
     0.15213     0.38500      1.000000      0.207088      0.757883      0.207088      1.916150
     0.15213     0.39500      1.000000      0.234600      0.732557      0.234600      1.858912
     0.15213     0.40500      1.000000      0.258148      0.701217      0.258148      1.786363
     0.15213     0.41500      1.000000      0.283731      0.669933      0.283731      1.715084
     0.15213     0.42500      1.000000      0.313485      0.645545      0.313485      1.662998
     0.15213     0.43500      1.000000      0.335681      0.614512      0.335681      1.592622
     0.15213     0.44500      1.000000      0.362212      0.584653      0.362212      1.527231
     0.15213     0.45500      1.000000      0.392686      0.559767      0.392686      1.476519
     0.15213     0.46500      1.000000      0.411347      0.529953      0.411347      1.409487
     0.15213     0.47500      1.000000      0.438497      0.505324      0.438497      1.359451
     0.15213     0.48500      1.000000      0.465283      0.481304      0.465283      1.311504
     0.15213     0.49500      1.000000      0.481995      0.454765      0.481995      1.253072
     0.15213     0.50500      0.999999      0.507270      0.436055      0.507270      1.218800
     0.15213     0.51500      0.999997      0.525028      0.415309      0.525026      1.176100
     0.15213     0.52500      0.999987      0.539485      0.397092      0.539478      1.138251
     0.15213     0.53500      0.999947      0.557378      0.385501      0.557349      1.119080
     0.15213     0.54500      0.999803      0.565432      0.373490      0.565321      1.093550
     0.15213     0.55500      0.999342      0.572847      0.365057      0.572470      1.076611
     0.15213     0.56500      0.998014      0.580446      0.360161      0.579294      1.068526
     0.15213     0.57500      0.994529      0.584148      0.354589      0.580952      1.056152
     0.15213     0.58500      0.986190      0.586181      0.349146      0.578086      1.042296
     0.15213     0.59500      0.967984      0.585588      0.343113      0.566839      1.023750
     0.15213     0.60500      0.931662      0.580895      0.334154      0.541198      0.992574
     0.15213     0.61500      0.865580      0.571225      0.319725      0.494441      0.940530
     0.15213     0.62500      0.757522      0.552979      0.296838      0.418894      0.857915
     0.15213     0.63500      0.611573      0.499509      0.255445      0.305486      0.714908
     0.15213     0.64500      0.461752      0.401393      0.205194      0.185344      0.550183
     0.15213     0.65500      0.337071      0.322892      0.170551      0.108838      0.443950
     0.15213     0.66500      0.248877      0.299938      0.155705      0.074648      0.400457
     0.15213     0.67500      0.192930      0.310506      0.151841      0.059906      0.388903
     0.15213     0.68500      0.159588      0.302322      0.146479      0.048247      0.373489
     0.15213     0.69500      0.141008      0.219570      0.131309      0.030961      0.331673
     0.15213     0.70500      0.131635      0.105818      0.114494      0.013929      0.286973
     0.15213     0.71500      0.127492      0.039464      0.105292      0.005031      0.263330
     0.15213     0.72500      0.125869      0.012981      0.101725      0.001634      0.254324
     0.15213     0.73500      0.125286      0.004026      0.100533      0.000504      0.251334
     0.15213     0.74500      0.125089      0.001204      0.100159      0.000151      0.250399
     0.15213     0.75500      0.125027      0.000349      0.100046      0.000044      0.250115
     0.15213     0.76500      0.125008      0.000098      0.100013      0.000012      0.250032
     0.15213     0.77500      0.125002      0.000027      0.100004      0.000003      0.250009
     0.15213     0.78500      0.125001      0.000007      0.100001      0.000001      0.250002
     0.15213     0.79500      0.125000      0.000002      0.100000      0.000000      0.250001
     0.15213     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.15213     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
