           t           x           rho             U             p          rhoU             E
     0.14368    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.16500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.17500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.18500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.19500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.14368     0.20500      1.000000      0.000000      1.000000      0.000000      2.499999
     0.14368     0.21500      1.000000      0.000001      0.999999      0.000001      2.499996
     0.14368     0.22500      1.000000      0.000005      0.999995      0.000005      2.499986
     0.14368     0.23500      1.000000      0.000016      0.999981      0.000016      2.499952
     0.14368     0.24500      1.000000      0.000052      0.999938      0.000052      2.499845
     0.14368     0.25500      1.000000      0.000159      0.999812      0.000159      2.499530
     0.14368     0.26500      1.000000      0.000448      0.999469      0.000448      2.498674
     0.14368     0.27500      1.000000      0.001171      0.998615      0.001171      2.496538
     0.14368     0.28500      1.000000      0.002816      0.996669      0.002816      2.491677
     0.14368     0.29500      1.000000      0.006207      0.992661      0.006207      2.481671
     0.14368     0.30500      1.000000      0.012484      0.985248      0.012484      2.463199
     0.14368     0.31500      1.000000      0.022855      0.973019      0.022855      2.432809
     0.14368     0.32500      1.000000      0.038140      0.955033      0.038140      2.388311
     0.14368     0.33500      1.000000      0.058390      0.931334      0.058390      2.330040
     0.14368     0.34500      1.000000      0.082708      0.902714      0.082708      2.260206
     0.14368     0.35500      1.000000      0.110449      0.870956      0.110449      2.183488
     0.14368     0.36500      1.000000      0.137745      0.839599      0.137745      2.108484
     0.14368     0.37500      1.000000      0.162577      0.808378      0.162577      2.034161
     0.14368     0.38500      1.000000      0.191310      0.779256      0.191310      1.966440
     0.14368     0.39500      1.000000      0.219618      0.747798      0.219618      1.893610
     0.14368     0.40500      1.000000      0.242194      0.715443      0.242194      1.817936
     0.14368     0.41500      1.000000      0.272384      0.687826      0.272384      1.756662
     0.14368     0.42500      1.000000      0.301966      0.656688      0.301966      1.687312
     0.14368     0.43500      1.000000      0.324421      0.623109      0.324421      1.610397
     0.14368     0.44500      1.000000      0.355560      0.597679      0.355560      1.557409
     0.14368     0.45500      1.000000      0.382892      0.566176      0.382892      1.488742
     0.14368     0.46500      1.000000      0.405864      0.534441      0.405864      1.418465
     0.14368     0.47500      1.000000      0.437783      0.511741      0.437783      1.375178
     0.14368     0.48500      1.000000      0.458246      0.483255      0.458246      1.313133
     0.14368     0.49500      1.000000      0.481363      0.457200      0.481363      1.258856
     0.14368     0.50500      0.999999      0.508480      0.436875      0.508479      1.221463
     0.14368     0.51500      0.999994      0.522810      0.414055      0.522807      1.171802
     0.14368     0.52500      0.999972      0.542778      0.398004      0.542762      1.142309
     0.14368     0.53500      0.999886      0.557786      0.383988      0.557723      1.115515
     0.14368     0.54500      0.999588      0.564930      0.371652      0.564697      1.088637
     0.14368     0.55500      0.998666      0.575331      0.364847      0.574563      1.077401
     0.14368     0.56500      0.996091      0.581156      0.358867      0.578885      1.065379
     0.14368     0.57500      0.989587      0.584824      0.352213      0.578734      1.049762
     0.14368     0.58500      0.974678      0.585630      0.345725      0.570801      1.031452
     0.14368     0.59500      0.943644      0.582383      0.337239      0.549563      1.003127
     0.14368     0.60500      0.884948      0.574162      0.323919      0.508103      0.955663
     0.14368     0.61500      0.785070      0.558381      0.302379      0.438368      0.878335
     0.14368     0.62500      0.641889      0.510514      0.263889      0.327693      0.743370
     0.14368     0.63500      0.487074      0.416958      0.212658      0.203089      0.573985
     0.14368     0.64500      0.354598      0.337771      0.176022      0.119773      0.460282
     0.14368     0.65500      0.259383      0.313599      0.159631      0.081342      0.411832
     0.14368     0.66500      0.198543      0.322841      0.154837      0.064098      0.397440
     0.14368     0.67500      0.162229      0.309209      0.147816      0.050163      0.377296
     0.14368     0.68500      0.142047      0.215164      0.130754      0.030563      0.330173
     0.14368     0.69500      0.131973      0.100874      0.113821      0.013313      0.285225
     0.14368     0.70500      0.127584      0.037081      0.104972      0.004731      0.262518
     0.14368     0.71500      0.125889      0.012098      0.101608      0.001523      0.254029
     0.14368     0.72500      0.125288      0.003724      0.100493      0.000467      0.251234
     0.14368     0.73500      0.125088      0.001103      0.100146      0.000138      0.250365
     0.14368     0.74500      0.125026      0.000316      0.100042      0.000039      0.250104
     0.14368     0.75500      0.125007      0.000087      0.100012      0.000011      0.250029
     0.14368     0.76500      0.125002      0.000023      0.100003      0.000003      0.250008
     0.14368     0.77500      0.125000      0.000006      0.100001      0.000001      0.250002
     0.14368     0.78500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.14368     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.14368     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
