           t           x           rho             U             p          rhoU             E
     0.04226    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.16500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.17500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.18500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.19500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.20500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.21500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.22500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.23500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.24500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.25500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.26500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.27500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.28500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.29500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.30500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.31500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.32500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.33500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.34500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.35500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.04226     0.36500      1.000000      0.000000      1.000000      0.000000      2.499999
     0.04226     0.37500      1.000000      0.000002      0.999998      0.000002      2.499994
     0.04226     0.38500      1.000000      0.000016      0.999981      0.000016      2.499952
     0.04226     0.39500      1.000000      0.000104      0.999877      0.000104      2.499693
     0.04226     0.40500      1.000000      0.000559      0.999339      0.000559      2.498348
     0.04226     0.41500      1.000000      0.002492      0.997053      0.002492      2.492636
     0.04226     0.42500      1.000000      0.009151      0.989187      0.009151      2.473009
     0.04226     0.43500      1.000000      0.027471      0.967615      0.027471      2.419416
     0.04226     0.44500      1.000000      0.067299      0.920793      0.067299      2.304246
     0.04226     0.45500      1.000000      0.139385      0.842881      0.139385      2.116915
     0.04226     0.46500      0.999999      0.199678      0.747153      0.199678      1.887819
     0.04226     0.47500      0.999985      0.292956      0.689880      0.292951      1.767611
     0.04226     0.48500      0.999775      0.344842      0.595543      0.344764      1.548302
     0.04226     0.49500      0.997601      0.428604      0.522217      0.427576      1.397173
