           t           x           rho             U             p          rhoU             E
     0.10142     0.63500      0.148078      0.181562      0.126254      0.026885      0.318076
     0.10142     0.64500      0.133744      0.077616      0.110649      0.010381      0.277026
     0.10142     0.65500      0.127979      0.026960      0.103612      0.003450      0.259078
     0.10142     0.66500      0.125933      0.008349      0.101109      0.001051      0.252777
     0.10142     0.67500      0.125272      0.002408      0.100319      0.000302      0.250798
     0.10142     0.68500      0.125074      0.000656      0.100087      0.000082      0.250217
     0.10142     0.69500      0.125019      0.000170      0.100022      0.000021      0.250056
     0.10142     0.70500      0.125005      0.000042      0.100006      0.000005      0.250014
     0.10142     0.71500      0.125001      0.000010      0.100001      0.000001      0.250003
     0.10142     0.72500      0.125000      0.000002      0.100000      0.000000      0.250001
     0.10142     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10142     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
