           t           x           rho             U             p          rhoU             E
     0.11832    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.16500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.17500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.18500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.19500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.20500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.21500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.22500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.23500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.11832     0.24500      1.000000      0.000000      0.999999      0.000000      2.499999
     0.11832     0.25500      1.000000      0.000002      0.999998      0.000002      2.499994
     0.11832     0.26500      1.000000      0.000008      0.999991      0.000008      2.499977
     0.11832     0.27500      1.000000      0.000029      0.999965      0.000029      2.499914
     0.11832     0.28500      1.000000      0.000100      0.999882      0.000100      2.499704
     0.11832     0.29500      1.000000      0.000315      0.999627      0.000315      2.499068
     0.11832     0.30500      1.000000      0.000911      0.998922      0.000911      2.497306
     0.11832     0.31500      1.000000      0.002406      0.997154      0.002406      2.492888
     0.11832     0.32500      1.000000      0.005766      0.993182      0.005766      2.482971
     0.11832     0.33500      1.000000      0.012477      0.985257      0.012477      2.463221
     0.11832     0.34500      1.000000      0.024297      0.971322      0.024297      2.428601
     0.11832     0.35500      1.000000      0.042625      0.949801      0.042625      2.375412
     0.11832     0.36500      1.000000      0.067526      0.920385      0.067526      2.303243
     0.11832     0.37500      1.000000      0.098028      0.886220      0.098028      2.220355
     0.11832     0.38500      1.000000      0.128313      0.848454      0.128313      2.129367
     0.11832     0.39500      1.000000      0.161370      0.810930      0.161370      2.040345
     0.11832     0.40500      1.000000      0.194997      0.778322      0.194997      1.964818
     0.11832     0.41500      1.000000      0.221859      0.739767      0.221859      1.874028
     0.11832     0.42500      1.000000      0.256275      0.702176      0.256275      1.788279
     0.11832     0.43500      1.000000      0.293407      0.669584      0.293407      1.717003
     0.11832     0.44500      1.000000      0.318521      0.630195      0.318521      1.626215
     0.11832     0.45500      1.000000      0.354466      0.596016      0.354466      1.552862
     0.11832     0.46500      1.000000      0.390970      0.561800      0.390970      1.480930
     0.11832     0.47500      1.000000      0.414167      0.523724      0.414167      1.395077
     0.11832     0.48500      1.000000      0.450224      0.496946      0.450224      1.343715
     0.11832     0.49500      0.999998      0.479072      0.465986      0.479071      1.279721
     0.11832     0.50500      0.999987      0.499187      0.435504      0.499180      1.213352
     0.11832     0.51500      0.999935      0.528614      0.415824      0.528579      1.179267
     0.11832     0.52500      0.999715      0.544028      0.394648      0.543872      1.134560
     0.11832     0.53500      0.998917      0.559406      0.379906      0.558800      1.106064
     0.11832     0.54500      0.996406      0.573631      0.369997      0.571570      1.088928
     0.11832     0.55500      0.989439      0.578784      0.358533      0.572672      1.062060
     0.11832     0.56500      0.972301      0.582166      0.347990      0.566040      1.034738
     0.11832     0.57500      0.934860      0.579750      0.336309      0.541985      0.997879
     0.11832     0.58500      0.862013      0.570547      0.319417      0.491818      0.938846
     0.11832     0.59500      0.738330      0.541513      0.288884      0.399815      0.830463
     0.11832     0.60500      0.574948      0.464772      0.238398      0.267220      0.658093
     0.11832     0.61500      0.417927      0.387289      0.195349      0.161859      0.519715
     0.11832     0.62500      0.297794      0.357587      0.173317      0.106487      0.452332
     0.11832     0.63500      0.218835      0.355325      0.163680      0.077757      0.423014
     0.11832     0.64500      0.171431      0.314009      0.149825      0.053831      0.383015
     0.11832     0.65500      0.145478      0.195407      0.128111      0.028427      0.323055
     0.11832     0.66500      0.133026      0.086099      0.111806      0.011453      0.280009
     0.11832     0.67500      0.127842      0.030617      0.104104      0.003914      0.260319
     0.11832     0.68500      0.125929      0.009736      0.101293      0.001226      0.253240
     0.11832     0.69500      0.125284      0.002905      0.100385      0.000364      0.250962
     0.11832     0.70500      0.125082      0.000826      0.100109      0.000103      0.250273
     0.11832     0.71500      0.125022      0.000224      0.100030      0.000028      0.250074
     0.11832     0.72500      0.125006      0.000058      0.100008      0.000007      0.250019
     0.11832     0.73500      0.125001      0.000015      0.100002      0.000002      0.250005
     0.11832     0.74500      0.125000      0.000003      0.100000      0.000000      0.250001
