           t           x           rho             U             p          rhoU             E
     0.20000     0.36500      1.000000      0.237916      0.726964      0.237916      1.845713
     0.20000     0.37500      1.000000      0.257689      0.702710      0.257689      1.789977
     0.20000     0.38500      1.000000      0.276277      0.678606      0.276277      1.734679
     0.20000     0.39500      1.000000      0.298834      0.659509      0.298834      1.693424
     0.20000     0.40500      1.000000      0.318594      0.635566      0.318594      1.639666
     0.20000     0.41500      1.000000      0.337121      0.611140      0.337121      1.584675
     0.20000     0.42500      1.000000      0.360429      0.592259      0.360429      1.545603
     0.20000     0.43500      1.000000      0.377970      0.569011      0.377970      1.493958
     0.20000     0.44500      1.000000      0.397861      0.546460      0.397861      1.445298
     0.20000     0.45500      1.000000      0.420747      0.527802      0.420747      1.408018
     0.20000     0.46500      1.000000      0.435672      0.505654      0.435672      1.359041
     0.20000     0.47500      1.000000      0.455809      0.486179      0.455809      1.319329
     0.20000     0.48500      1.000000      0.476719      0.467954      0.476719      1.283516
     0.20000     0.49500      1.000000      0.489837      0.447693      0.489837      1.239202
     0.20000     0.50500      1.000000      0.509086      0.432050      0.509086      1.209709
     0.20000     0.51500      1.000000      0.526019      0.416330      0.526019      1.179173
     0.20000     0.52500      1.000000      0.535668      0.400357      0.535668      1.144362
     0.20000     0.53500      0.999999      0.550564      0.389609      0.550563      1.125582
     0.20000     0.54500      0.999997      0.561173      0.379301      0.561172      1.105711
     0.20000     0.55500      0.999989      0.567699      0.370156      0.567693      1.086530
     0.20000     0.56500      0.999963      0.575372      0.364185      0.575350      1.075982
     0.20000     0.57500      0.999882      0.579456      0.359134      0.579388      1.065700
     0.20000     0.58500      0.999651      0.583206      0.355864      0.583002      1.059665
     0.20000     0.59500      0.999036      0.586127      0.353633      0.585562      1.055690
     0.20000     0.60500      0.997513      0.587575      0.351077      0.586114      1.049887
     0.20000     0.61500      0.993990      0.588302      0.348791      0.584766      1.043986
     0.20000     0.62500      0.986394      0.588017      0.346337      0.580016      1.036373
     0.20000     0.63500      0.971103      0.586237      0.342701      0.569296      1.023623
     0.20000     0.64500      0.942382      0.582055      0.336330      0.548518      1.000459
     0.20000     0.65500      0.892076      0.573309      0.325053      0.511435      0.959237
     0.20000     0.66500      0.810523      0.559889      0.307748      0.453803      0.896409
     0.20000     0.67500      0.692554      0.544010      0.284024      0.376756      0.812540
     0.20000     0.68500      0.554548      0.497291      0.247151      0.275772      0.686448
     0.20000     0.69500      0.423261      0.393218      0.198609      0.166434      0.529244
     0.20000     0.70500      0.316182      0.292778      0.162020      0.092571      0.418601
     0.20000     0.71500      0.239775      0.241472      0.144203      0.057899      0.367499
     0.20000     0.72500      0.190498      0.237454      0.138818      0.045235      0.352416
     0.20000     0.73500      0.160525      0.249138      0.137920      0.039993      0.349783
     0.20000     0.74500      0.143084      0.244080      0.135292      0.034924      0.342493
     0.20000     0.75500      0.133493      0.185493      0.125797      0.024762      0.316789
     0.20000     0.76500      0.128623      0.094700      0.112837      0.012181      0.282669
     0.20000     0.77500      0.126417      0.037197      0.104971      0.004702      0.262515
     0.20000     0.78500      0.125519      0.012754      0.101694      0.001601      0.254244
     0.20000     0.79500      0.125181      0.004099      0.100543      0.000513      0.251358
     0.20000     0.80500      0.125060      0.001273      0.100168      0.000159      0.250421
     0.20000     0.81500      0.125019      0.000385      0.100051      0.000048      0.250127
     0.20000     0.82500      0.125006      0.000114      0.100015      0.000014      0.250038
     0.20000     0.83500      0.125002      0.000033      0.100004      0.000004      0.250011
     0.20000     0.84500      0.125001      0.000009      0.100001      0.000001      0.250003
     0.20000     0.85500      0.125000      0.000003      0.100000      0.000000      0.250001
     0.20000     0.86500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.20000     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.20000     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
