           t           x           rho             U             p          rhoU             E
     0.06339    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.16500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.17500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.18500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.19500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.20500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.21500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.22500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.23500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.24500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.25500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.26500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.27500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.28500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.29500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.30500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.31500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.32500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06339     0.33500      1.000000      0.000001      0.999999      0.000001      2.499997
     0.06339     0.34500      1.000000      0.000006      0.999993      0.000006      2.499983
     0.06339     0.35500      1.000000      0.000031      0.999963      0.000031      2.499909
     0.06339     0.36500      1.000000      0.000145      0.999829      0.000145      2.499572
     0.06339     0.37500      1.000000      0.000595      0.999296      0.000595      2.498241
     0.06339     0.38500      1.000000      0.002134      0.997476      0.002134      2.493693
     0.06339     0.39500      1.000000      0.006625      0.992169      0.006625      2.480443
     0.06339     0.40500      1.000000      0.017671      0.979136      0.017671      2.447996
     0.06339     0.41500      1.000000      0.040453      0.952374      0.040453      2.381753
     0.06339     0.42500      1.000000      0.080361      0.905093      0.080361      2.265962
     0.06339     0.43500      1.000000      0.136583      0.847064      0.136583      2.126989
     0.06339     0.44500      1.000000      0.177131      0.780905      0.177131      1.967951
     0.06339     0.45500      1.000000      0.237235      0.734431      0.237235      1.864218
     0.06339     0.46500      1.000000      0.291028      0.668573      0.291028      1.713780
     0.06339     0.47500      0.999996      0.340620      0.601248      0.340619      1.561130
     0.06339     0.48500      0.999961      0.407433      0.552484      0.407417      1.464208
     0.06339     0.49500      0.999652      0.444442      0.491392      0.444287      1.327209
     0.06339     0.50500      0.997645      0.493717      0.446187      0.492555      1.237058
     0.06339     0.51500      0.989058      0.537975      0.413327      0.532089      1.176443
     0.06339     0.52500      0.960823      0.560772      0.369087      0.538803      1.073791
     0.06339     0.53500      0.887880      0.564294      0.330857      0.501026      0.968505
     0.06339     0.54500      0.739248      0.527696      0.285082      0.390098      0.815632
     0.06339     0.55500      0.536491      0.470305      0.234141      0.252314      0.644684
     0.06339     0.56500      0.359181      0.425038      0.196117      0.152666      0.522736
     0.06339     0.57500      0.240151      0.353327      0.164399      0.084852      0.425986
     0.06339     0.58500      0.173696      0.226019      0.134996      0.039259      0.341926
     0.06339     0.59500      0.142693      0.102829      0.114483      0.014673      0.286961
     0.06339     0.60500      0.130600      0.035515      0.104796      0.004638      0.262073
     0.06339     0.61500      0.126585      0.010342      0.101376      0.001309      0.253447
     0.06339     0.62500      0.125410      0.002710      0.100359      0.000340      0.250898
     0.06339     0.63500      0.125098      0.000657      0.100087      0.000082      0.250218
     0.06339     0.64500      0.125022      0.000150      0.100020      0.000019      0.250050
     0.06339     0.65500      0.125005      0.000032      0.100004      0.000004      0.250011
     0.06339     0.66500      0.125001      0.000007      0.100001      0.000001      0.250002
     0.06339     0.67500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.06339     0.68500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.69500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.70500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06339     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
