           t           x           rho             U             p          rhoU             E
     0.09719     0.46500      1.000000      0.357548      0.584598      0.357548      1.525415
     0.09719     0.47500      1.000000      0.403562      0.551235      0.403562      1.459518
     0.09719     0.48500      0.999998      0.433541      0.508552      0.433540      1.365359
     0.09719     0.49500      0.999985      0.466410      0.469996      0.466403      1.283759
     0.09719     0.50500      0.999907      0.506488      0.443640      0.506441      1.237354
     0.09719     0.51500      0.999533      0.524975      0.412673      0.524730      1.169417
     0.09719     0.52500      0.998056      0.547896      0.391999      0.546831      1.129800
     0.09719     0.53500      0.993187      0.566300      0.376397      0.562442      1.100248
     0.09719     0.54500      0.979425      0.574201      0.358491      0.562387      1.057689
     0.09719     0.55500      0.945932      0.578071      0.342515      0.546816      1.014338
     0.09719     0.56500      0.875235      0.571783      0.323290      0.500445      0.951298
     0.09719     0.57500      0.747538      0.538925      0.289705      0.402867      0.832820
     0.09719     0.58500      0.573311      0.465031      0.238065      0.266607      0.657153
     0.09719     0.59500      0.407755      0.406026      0.199063      0.165559      0.531267
     0.09719     0.60500      0.285015      0.386811      0.177654      0.110247      0.465458
     0.09719     0.61500      0.206719      0.350003      0.160411      0.072352      0.413689
     0.09719     0.62500      0.162033      0.244373      0.136926      0.039597      0.347152
     0.09719     0.63500      0.139783      0.120161      0.116858      0.016796      0.293155
     0.09719     0.64500      0.130241      0.045309      0.106127      0.005901      0.265451
     0.09719     0.65500      0.126688      0.014624      0.101948      0.001853      0.254885
     0.09719     0.66500      0.125503      0.004315      0.100572      0.000542      0.251431
     0.09719     0.67500      0.125140      0.001195      0.100158      0.000150      0.250395
     0.09719     0.68500      0.125037      0.000313      0.100041      0.000039      0.250104
     0.09719     0.69500      0.125009      0.000078      0.100010      0.000010      0.250026
     0.09719     0.70500      0.125002      0.000019      0.100002      0.000002      0.250006
     0.09719     0.71500      0.125000      0.000004      0.100001      0.000001      0.250001
     0.09719     0.72500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.09719     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.09719     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
