           t           x           rho             U             p          rhoU             E
     0.05071    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.16500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.17500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.18500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.19500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.20500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.21500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.22500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.23500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.24500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.25500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.26500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.27500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.28500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.29500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.30500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.31500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.32500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.33500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.34500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.05071     0.35500      1.000000      0.000001      0.999999      0.000001      2.499998
     0.05071     0.36500      1.000000      0.000005      0.999994      0.000005      2.499985
     0.05071     0.37500      1.000000      0.000033      0.999962      0.000033      2.499904
     0.05071     0.38500      1.000000      0.000174      0.999794      0.000174      2.499486
     0.05071     0.39500      1.000000      0.000793      0.999061      0.000793      2.497654
     0.05071     0.40500      1.000000      0.003079      0.996359      0.003079      2.490901
     0.05071     0.41500      1.000000      0.010066      0.988106      0.010066      2.470315
     0.05071     0.42500      1.000000      0.027537      0.967525      0.027537      2.419192
     0.05071     0.43500      1.000000      0.063215      0.925904      0.063215      2.316757
     0.05071     0.44500      1.000000      0.121194      0.854658      0.121194      2.143988
     0.05071     0.45500      1.000000      0.194195      0.791329      0.194195      1.997179
     0.05071     0.46500      0.999999      0.236863      0.708278      0.236863      1.798747
     0.05071     0.47500      0.999991      0.312047      0.651169      0.312044      1.676608
     0.05071     0.48500      0.999886      0.376204      0.574627      0.376161      1.507323
     0.05071     0.49500      0.998873      0.432416      0.502266      0.431929      1.349051
     0.05071     0.50500      0.991954      0.501316      0.457731      0.497283      1.268975
     0.05071     0.51500      0.964434      0.540984      0.394003      0.521743      1.126135
     0.05071     0.52500      0.884260      0.552853      0.333962      0.488865      0.970041
     0.05071     0.53500      0.714595      0.517502      0.279613      0.369804      0.794720
     0.05071     0.54500      0.496224      0.468184      0.227382      0.232324      0.622840
     0.05071     0.55500      0.319962      0.407075      0.185969      0.130249      0.491432
     0.05071     0.56500      0.211361      0.294555      0.150007      0.062257      0.384187
     0.05071     0.57500      0.157297      0.153170      0.122512      0.024093      0.308125
     0.05071     0.58500      0.135282      0.056890      0.107799      0.007696      0.269716
     0.05071     0.59500      0.127864      0.016768      0.102241      0.002144      0.255620
     0.05071     0.60500      0.125718      0.004306      0.100571      0.000541      0.251429
     0.05071     0.61500      0.125166      0.001011      0.100134      0.000127      0.250335
     0.05071     0.62500      0.125036      0.000222      0.100029      0.000028      0.250073
     0.05071     0.63500      0.125007      0.000046      0.100006      0.000006      0.250015
     0.05071     0.64500      0.125001      0.000009      0.100001      0.000001      0.250003
     0.05071     0.65500      0.125000      0.000002      0.100000      0.000000      0.250001
     0.05071     0.66500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.67500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.68500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.69500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.70500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05071     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
