           t           x           rho             U             p          rhoU             E
     0.17326    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.17326     0.16500      1.000000      0.000000      0.999999      0.000000      2.499999
     0.17326     0.17500      1.000000      0.000002      0.999998      0.000002      2.499995
     0.17326     0.18500      1.000000      0.000005      0.999994      0.000005      2.499984
     0.17326     0.19500      1.000000      0.000017      0.999980      0.000017      2.499950
     0.17326     0.20500      1.000000      0.000051      0.999940      0.000051      2.499850
     0.17326     0.21500      1.000000      0.000143      0.999830      0.000143      2.499576
     0.17326     0.22500      1.000000      0.000379      0.999551      0.000379      2.498878
     0.17326     0.23500      1.000000      0.000938      0.998890      0.000938      2.497225
     0.17326     0.24500      1.000000      0.002160      0.997445      0.002160      2.493614
     0.17326     0.25500      1.000000      0.004605      0.994553      0.004605      2.486394
     0.17326     0.26500      1.000000      0.009060      0.989290      0.009060      2.473265
     0.17326     0.27500      1.000000      0.016406      0.980620      0.016406      2.451684
     0.17326     0.28500      1.000000      0.027352      0.967722      0.027352      2.419679
     0.17326     0.29500      1.000000      0.042154      0.950321      0.042154      2.376692
     0.17326     0.30500      1.000000      0.060531      0.928779      0.060531      2.323779
     0.17326     0.31500      1.000000      0.081897      0.903791      0.081897      2.262830
     0.17326     0.32500      1.000000      0.105297      0.876885      0.105297      2.197755
     0.17326     0.33500      1.000000      0.127712      0.849941      0.127712      2.133009
     0.17326     0.34500      1.000000      0.151342      0.824234      0.151342      2.072036
     0.17326     0.35500      1.000000      0.174327      0.797263      0.174327      2.008353
     0.17326     0.36500      1.000000      0.195755      0.770669      0.195755      1.945832
     0.17326     0.37500      1.000000      0.220231      0.746483      0.220231      1.890458
     0.17326     0.38500      1.000000      0.243949      0.719624      0.243949      1.828815
     0.17326     0.39500      1.000000      0.263427      0.692242      0.263427      1.765302
     0.17326     0.40500      1.000000      0.289079      0.669153      0.289079      1.714667
     0.17326     0.41500      1.000000      0.313817      0.642820      0.313817      1.656291
     0.17326     0.42500      1.000000      0.333030      0.614600      0.333030      1.591953
     0.17326     0.43500      1.000000      0.359232      0.593115      0.359232      1.547312
     0.17326     0.44500      1.000000      0.381793      0.566654      0.381793      1.489518
     0.17326     0.45500      1.000000      0.401928      0.540029      0.401928      1.430845
     0.17326     0.46500      1.000000      0.428606      0.520119      0.428606      1.392150
     0.17326     0.47500      1.000000      0.446299      0.495549      0.446299      1.338464
     0.17326     0.48500      1.000000      0.467218      0.472791      0.467218      1.291125
     0.17326     0.49500      1.000000      0.491185      0.453877      0.491185      1.255324
     0.17326     0.50500      1.000000      0.504979      0.432294      0.504979      1.208236
     0.17326     0.51500      1.000000      0.524658      0.415740      0.524657      1.176983
     0.17326     0.52500      0.999998      0.541971      0.400643      0.541970      1.148473
     0.17326     0.53500      0.999992      0.550552      0.385735      0.550548      1.115891
     0.17326     0.54500      0.999969      0.563481      0.376221      0.563464      1.099304
     0.17326     0.55500      0.999891      0.572455      0.368235      0.572393      1.084422
     0.17326     0.56500      0.999649      0.576934      0.361466      0.576731      1.070034
     0.17326     0.57500      0.998959      0.582058      0.357558      0.581452      1.063113
     0.17326     0.58500      0.997155      0.585043      0.353856      0.583378      1.055290
     0.17326     0.59500      0.992801      0.586912      0.350066      0.582687      1.046158
     0.17326     0.60500      0.983109      0.587327      0.346276      0.577406      1.035252
     0.17326     0.61500      0.963182      0.585367      0.341165      0.563815      1.017931
     0.17326     0.62500      0.925348      0.579551      0.332672      0.536286      0.987082
     0.17326     0.63500      0.859151      0.569117      0.318318      0.488958      0.934932
     0.17326     0.64500      0.754224      0.554254      0.296418      0.418032      0.856892
     0.17326     0.65500      0.614859      0.513020      0.261184      0.315435      0.733873
     0.17326     0.66500      0.471063      0.416970      0.210873      0.196419      0.568134
     0.17326     0.67500      0.348489      0.319982      0.171323      0.111510      0.446149
     0.17326     0.68500      0.259015      0.271393      0.151705      0.070295      0.388802
     0.17326     0.69500      0.200861      0.272422      0.145830      0.054719      0.372030
     0.17326     0.70500      0.165477      0.284154      0.143990      0.047021      0.366657
     0.17326     0.71500      0.145052      0.262319      0.138209      0.038050      0.350513
     0.17326     0.72500      0.134026      0.168755      0.123444      0.022618      0.310518
     0.17326     0.73500      0.128662      0.074627      0.110093      0.009602      0.275591
     0.17326     0.74500      0.126364      0.026730      0.103566      0.003378      0.258960
     0.17326     0.75500      0.125477      0.008677      0.101151      0.001089      0.252883
     0.17326     0.76500      0.125159      0.002690      0.100356      0.000337      0.250891
     0.17326     0.77500      0.125050      0.000810      0.100107      0.000101      0.250268
     0.17326     0.78500      0.125015      0.000237      0.100031      0.000030      0.250079
     0.17326     0.79500      0.125004      0.000068      0.100009      0.000008      0.250022
     0.17326     0.80500      0.125001      0.000019      0.100002      0.000002      0.250006
     0.17326     0.81500      0.125000      0.000005      0.100001      0.000001      0.250002
     0.17326     0.82500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.17326     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.17326     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
