           t           x           rho             U             p          rhoU             E
     0.13522     0.39500      1.000000      0.199414      0.766554      0.199414      1.936269
     0.13522     0.40500      1.000000      0.228876      0.732646      0.228876      1.857808
     0.13522     0.41500      1.000000      0.260659      0.704824      0.260659      1.796031
     0.13522     0.42500      1.000000      0.284808      0.670046      0.284808      1.715673
     0.13522     0.43500      1.000000      0.314966      0.636401      0.314966      1.640603
     0.13522     0.44500      1.000000      0.348804      0.607808      0.348804      1.580352
     0.13522     0.45500      1.000000      0.370703      0.573465      0.370703      1.502372
     0.13522     0.46500      1.000000      0.402129      0.544366      0.402129      1.441769
     0.13522     0.47500      1.000000      0.433606      0.515981      0.433606      1.383960
     0.13522     0.48500      1.000000      0.452567      0.484104      0.452567      1.312668
     0.13522     0.49500      1.000000      0.482560      0.461861      0.482560      1.271086
     0.13522     0.50500      0.999997      0.505466      0.436831      0.505465      1.219825
     0.13522     0.51500      0.999986      0.523097      0.413423      0.523090      1.170372
     0.13522     0.52500      0.999939      0.545582      0.397939      0.545548      1.143668
     0.13522     0.53500      0.999758      0.556105      0.381903      0.555970      1.109346
     0.13522     0.54500      0.999146      0.567246      0.371174      0.566762      1.088682
     0.13522     0.55500      0.997315      0.577960      0.364230      0.576408      1.077145
     0.13522     0.56500      0.992389      0.582076      0.356373      0.577647      1.059051
     0.13522     0.57500      0.980465      0.584825      0.348837      0.573400      1.039763
     0.13522     0.58500      0.954407      0.583229      0.340370      0.556637      1.013248
     0.13522     0.59500      0.903012      0.576604      0.328087      0.520681      0.970330
     0.13522     0.60500      0.811804      0.563014      0.308114      0.457057      0.898951
     0.13522     0.61500      0.673330      0.521518      0.272164      0.351154      0.771977
     0.13522     0.62500      0.514312      0.432817      0.220611      0.222603      0.599701
     0.13522     0.63500      0.373781      0.353741      0.181903      0.132222      0.478144
     0.13522     0.64500      0.270941      0.328058      0.163808      0.088884      0.424099
     0.13522     0.65500      0.204692      0.334043      0.158011      0.068376      0.406447
     0.13522     0.66500      0.165067      0.313772      0.148848      0.051793      0.380246
     0.13522     0.67500      0.143135      0.209362      0.129994      0.029967      0.328121
     0.13522     0.68500      0.132318      0.095813      0.113131      0.012678      0.283436
     0.13522     0.69500      0.127674      0.034793      0.104665      0.004442      0.261739
     0.13522     0.70500      0.125906      0.011264      0.101497      0.001418      0.253750
     0.13522     0.71500      0.125288      0.003438      0.100455      0.000431      0.251139
     0.13522     0.72500      0.125087      0.001007      0.100133      0.000126      0.250333
     0.13522     0.73500      0.125025      0.000284      0.100038      0.000035      0.250094
     0.13522     0.74500      0.125007      0.000077      0.100010      0.000010      0.250025
     0.13522     0.75500      0.125002      0.000020      0.100003      0.000003      0.250007
     0.13522     0.76500      0.125000      0.000005      0.100001      0.000001      0.250002
     0.13522     0.77500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.13522     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.13522     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
