           t           x           rho             U             p          rhoU             E
     0.01268     0.47500      0.999982      0.044697      0.947692      0.044696      2.370230
     0.01268     0.48500      0.998853      0.160552      0.805717      0.160368      2.027167
     0.01268     0.49500      0.978939      0.315097      0.681376      0.308461      1.752039
     0.01268     0.50500      0.618587      0.443357      0.316162      0.274255      0.851202
     0.01268     0.51500      0.355936      0.388958      0.196078      0.138444      0.517120
     0.01268     0.52500      0.188366      0.196108      0.130266      0.036940      0.329287
     0.01268     0.53500      0.143209      0.072499      0.110029      0.010382      0.275450
     0.01268     0.54500      0.127703      0.012265      0.101631      0.001566      0.254087
     0.01268     0.55500      0.125953      0.004398      0.100582      0.000554      0.251457
     0.01268     0.56500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.57500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.58500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.59500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.60500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.61500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.62500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.63500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.64500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.65500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.66500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.67500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.68500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.69500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.70500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.01268     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
