           t           x           rho             U             p          rhoU             E
     0.11410     0.64500      0.157366      0.257400      0.138537      0.040506      0.351555
     0.11410     0.65500      0.138347      0.131283      0.118378      0.018163      0.297137
     0.11410     0.66500      0.129916      0.050820      0.106873      0.006602      0.267350
     0.11410     0.67500      0.126653      0.016847      0.102245      0.002134      0.255631
     0.11410     0.68500      0.125517      0.005139      0.100681      0.000645      0.251705
     0.11410     0.69500      0.125152      0.001483      0.100196      0.000186      0.250491
     0.11410     0.70500      0.125042      0.000408      0.100054      0.000051      0.250135
     0.11410     0.71500      0.125011      0.000107      0.100014      0.000013      0.250035
     0.11410     0.72500      0.125003      0.000027      0.100004      0.000003      0.250009
     0.11410     0.73500      0.125001      0.000006      0.100001      0.000001      0.250002
     0.11410     0.74500      0.125000      0.000002      0.100000      0.000000      0.250000
     0.11410     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.11410     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
