           t           x           rho             U             p          rhoU             E
     0.16903    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.16903     0.16500      1.000000      0.000000      1.000000      0.000000      2.499999
     0.16903     0.17500      1.000000      0.000001      0.999999      0.000001      2.499998
     0.16903     0.18500      1.000000      0.000003      0.999997      0.000003      2.499992
     0.16903     0.19500      1.000000      0.000009      0.999990      0.000009      2.499974
     0.16903     0.20500      1.000000      0.000027      0.999968      0.000027      2.499919
     0.16903     0.21500      1.000000      0.000081      0.999904      0.000081      2.499761
     0.16903     0.22500      1.000000      0.000224      0.999735      0.000224      2.499338
     0.16903     0.23500      1.000000      0.000580      0.999313      0.000580      2.498283
     0.16903     0.24500      1.000000      0.001401      0.998342      0.001401      2.495856
     0.16903     0.25500      1.000000      0.003139      0.996288      0.003139      2.490724
     0.16903     0.26500      1.000000      0.006490      0.992326      0.006490      2.480836
     0.16903     0.27500      1.000000      0.012350      0.985406      0.012350      2.463592
     0.16903     0.28500      1.000000      0.021593      0.974505      0.021593      2.436495
     0.16903     0.29500      1.000000      0.034765      0.959003      0.034765      2.398112
     0.16903     0.30500      1.000000      0.051847      0.938947      0.051847      2.348711
     0.16903     0.31500      1.000000      0.072350      0.914969      0.072350      2.290039
     0.16903     0.32500      1.000000      0.095613      0.887961      0.095613      2.224473
     0.16903     0.33500      1.000000      0.119037      0.860195      0.119037      2.157573
     0.16903     0.34500      1.000000      0.142903      0.834080      0.142903      2.095411
     0.16903     0.35500      1.000000      0.165834      0.806223      0.165834      2.029309
     0.16903     0.36500      1.000000      0.189091      0.778978      0.189091      1.965324
     0.16903     0.37500      1.000000      0.213577      0.754888      0.213577      1.910028
     0.16903     0.38500      1.000000      0.236156      0.726467      0.236156      1.844052
     0.16903     0.39500      1.000000      0.258380      0.698419      0.258380      1.779428
     0.16903     0.40500      1.000000      0.284613      0.676199      0.284613      1.731001
     0.16903     0.41500      1.000000      0.307102      0.647891      0.307102      1.666884
     0.16903     0.42500      1.000000      0.329272      0.619303      0.329272      1.602467
     0.16903     0.43500      1.000000      0.356836      0.597371      0.356836      1.557094
     0.16903     0.44500      1.000000      0.376630      0.569901      0.376630      1.495677
     0.16903     0.45500      1.000000      0.400150      0.543850      0.400150      1.439685
     0.16903     0.46500      1.000000      0.427186      0.522143      0.427186      1.396601
     0.16903     0.47500      1.000000      0.443550      0.496278      0.443550      1.339063
     0.16903     0.48500      1.000000      0.467169      0.475245      0.467169      1.297235
     0.16903     0.49500      1.000000      0.489774      0.454210      0.489774      1.255464
     0.16903     0.50500      1.000000      0.504487      0.431992      0.504487      1.207234
     0.16903     0.51500      0.999999      0.526034      0.416490      0.526034      1.179582
     0.16903     0.52500      0.999997      0.540733      0.399840      0.540731      1.145795
     0.16903     0.53500      0.999988      0.550974      0.385096      0.550968      1.114525
     0.16903     0.54500      0.999955      0.565016      0.376222      0.564990      1.100170
     0.16903     0.55500      0.999844      0.572275      0.367553      0.572185      1.082605
     0.16903     0.56500      0.999501      0.577330      0.361068      0.577042      1.069241
     0.16903     0.57500      0.998542      0.582512      0.357274      0.581663      1.062599
     0.16903     0.58500      0.996073      0.585367      0.353158      0.583068      1.053549
     0.16903     0.59500      0.990221      0.586988      0.349164      0.581248      1.043502
     0.16903     0.60500      0.977450      0.586882      0.344851      0.573648      1.030460
     0.16903     0.61500      0.951760      0.583825      0.338571      0.555661      1.008632
     0.16903     0.62500      0.904134      0.576193      0.328019      0.520956      0.970132
     0.16903     0.63500      0.823189      0.564332      0.310915      0.464552      0.908370
     0.16903     0.64500      0.701303      0.542615      0.284438      0.380537      0.814338
     0.16903     0.65500      0.554956      0.475991      0.239781      0.264154      0.662320
     0.16903     0.66500      0.416356      0.371511      0.191698      0.154681      0.507978
     0.16903     0.67500      0.306346      0.295107      0.161240      0.090405      0.416439
     0.16903     0.68500      0.230587      0.273757      0.149064      0.063125      0.381300
     0.16903     0.69500      0.183076      0.285319      0.146359      0.052235      0.373349
     0.16903     0.70500      0.154859      0.285063      0.142954      0.044144      0.363677
     0.16903     0.71500      0.139090      0.223407      0.131680      0.031074      0.332670
     0.16903     0.72500      0.130978      0.114496      0.115669      0.014997      0.290031
     0.16903     0.73500      0.127303      0.044294      0.105941      0.005639      0.264978
     0.16903     0.74500      0.125824      0.014865      0.101976      0.001870      0.254954
     0.16903     0.75500      0.125279      0.004679      0.100620      0.000586      0.251551
     0.16903     0.76500      0.125090      0.001423      0.100188      0.000178      0.250471
     0.16903     0.77500      0.125028      0.000421      0.100056      0.000053      0.250139
     0.16903     0.78500      0.125008      0.000121      0.100016      0.000015      0.250040
     0.16903     0.79500      0.125002      0.000034      0.100004      0.000004      0.250011
     0.16903     0.80500      0.125001      0.000009      0.100001      0.000001      0.250003
     0.16903     0.81500      0.125000      0.000002      0.100000      0.000000      0.250001
     0.16903     0.82500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.16903     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16903     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
