           t           x           rho             U             p          rhoU             E
     0.08029     0.67500      0.125007      0.000053      0.100007      0.000007      0.250017
     0.08029     0.68500      0.125001      0.000012      0.100002      0.000001      0.250004
     0.08029     0.69500      0.125000      0.000003      0.100000      0.000000      0.250001
     0.08029     0.70500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.08029     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08029     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
