           t           x           rho             U             p          rhoU             E
     0.18171    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.18171     0.15500      1.000000      0.000001      0.999999      0.000001      2.499998
     0.18171     0.16500      1.000000      0.000002      0.999998      0.000002      2.499994
     0.18171     0.17500      1.000000      0.000006      0.999992      0.000006      2.499981
     0.18171     0.18500      1.000000      0.000020      0.999977      0.000020      2.499941
     0.18171     0.19500      1.000000      0.000058      0.999932      0.000058      2.499829
     0.18171     0.20500      1.000000      0.000159      0.999812      0.000159      2.499530
     0.18171     0.21500      1.000000      0.000411      0.999514      0.000411      2.498785
     0.18171     0.22500      1.000000      0.000994      0.998824      0.000994      2.497061
     0.18171     0.23500      1.000000      0.002241      0.997349      0.002241      2.493376
     0.18171     0.24500      1.000000      0.004690      0.994453      0.004690      2.486144
     0.18171     0.25500      1.000000      0.009078      0.989268      0.009078      2.473212
     0.18171     0.26500      1.000000      0.016215      0.980845      0.016215      2.452245
     0.18171     0.27500      1.000000      0.026736      0.968447      0.026736      2.421474
     0.18171     0.28500      1.000000      0.040861      0.951837      0.040861      2.380428
     0.18171     0.29500      1.000000      0.058325      0.931356      0.058325      2.330091
     0.18171     0.30500      1.000000      0.078633      0.907683      0.078633      2.272299
     0.18171     0.31500      1.000000      0.100597      0.881782      0.100597      2.209516
     0.18171     0.32500      1.000000      0.123091      0.856639      0.123091      2.149172
     0.18171     0.33500      1.000000      0.144506      0.830652      0.144506      2.087071
     0.18171     0.34500      1.000000      0.166973      0.805259      0.166973      2.027087
     0.18171     0.35500      1.000000      0.189426      0.781370      0.189426      1.971366
     0.18171     0.36500      1.000000      0.209946      0.755235      0.209946      1.910125
     0.18171     0.37500      1.000000      0.232476      0.729615      0.232476      1.851060
     0.18171     0.38500      1.000000      0.256108      0.707796      0.256108      1.802286
     0.18171     0.39500      1.000000      0.275932      0.681190      0.275932      1.741045
     0.18171     0.40500      1.000000      0.297934      0.654784      0.297934      1.681342
     0.18171     0.41500      1.000000      0.323309      0.633872      0.323309      1.636945
     0.18171     0.42500      1.000000      0.341975      0.607679      0.341975      1.577672
     0.18171     0.43500      1.000000      0.364758      0.582618      0.364758      1.523070
     0.18171     0.44500      1.000000      0.390161      0.561043      0.390161      1.478719
     0.18171     0.45500      1.000000      0.406579      0.535667      0.406579      1.421821
     0.18171     0.46500      1.000000      0.429906      0.514629      0.429906      1.378983
     0.18171     0.47500      1.000000      0.452645      0.493189      0.452645      1.335416
     0.18171     0.48500      1.000000      0.468152      0.469832      0.468152      1.284163
     0.18171     0.49500      1.000000      0.490777      0.452589      0.490777      1.251904
     0.18171     0.50500      1.000000      0.508260      0.432841      0.508260      1.211266
     0.18171     0.51500      1.000000      0.522099      0.414109      0.522099      1.171565
     0.18171     0.52500      0.999999      0.541102      0.401551      0.541101      1.150274
     0.18171     0.53500      0.999996      0.551972      0.387634      0.551970      1.121420
     0.18171     0.54500      0.999985      0.560710      0.376185      0.560702      1.097659
     0.18171     0.55500      0.999947      0.571435      0.369142      0.571405      1.086115
     0.18171     0.56500      0.999827      0.576647      0.362471      0.576547      1.072408
     0.18171     0.57500      0.999473      0.581191      0.358017      0.580884      1.063845
     0.18171     0.58500      0.998518      0.584680      0.354948      0.583814      1.058042
     0.18171     0.59500      0.996137      0.586594      0.351496      0.584328      1.050121
     0.18171     0.60500      0.990635      0.587603      0.348341      0.582101      1.041874
     0.18171     0.61500      0.978857      0.587138      0.344779      0.574724      1.030668
     0.18171     0.62500      0.955483      0.584186      0.339360      0.558179      1.011439
     0.18171     0.63500      0.912495      0.577260      0.329766      0.526747      0.976450
     0.18171     0.64500      0.839524      0.565831      0.313951      0.475029      0.919269
     0.18171     0.65500      0.727871      0.550009      0.290846      0.400335      0.837210
     0.18171     0.66500      0.587487      0.503684      0.254390      0.295908      0.710497
     0.18171     0.67500      0.448235      0.403134      0.204265      0.180699      0.547087
     0.18171     0.68500      0.332337      0.306567      0.166642      0.101884      0.432221
     0.18171     0.69500      0.248970      0.259918      0.148522      0.064712      0.379715
     0.18171     0.70500      0.195175      0.261138      0.143252      0.050968      0.364785
     0.18171     0.71500      0.162538      0.273241      0.141764      0.044412      0.360478
     0.18171     0.72500      0.143698      0.255153      0.137124      0.036665      0.347487
     0.18171     0.73500      0.133496      0.170555      0.123664      0.022768      0.311102
     0.18171     0.74500      0.128486      0.077538      0.110485      0.009963      0.276599
     0.18171     0.75500      0.126313      0.028257      0.103770      0.003569      0.259475
     0.18171     0.76500      0.125465      0.009272      0.101230      0.001163      0.253081
     0.18171     0.77500      0.125157      0.002897      0.100384      0.000363      0.250959
     0.18171     0.78500      0.125050      0.000879      0.100116      0.000110      0.250291
     0.18171     0.79500      0.125016      0.000260      0.100034      0.000033      0.250086
     0.18171     0.80500      0.125005      0.000075      0.100010      0.000009      0.250025
