           t           x           rho             U             p          rhoU             E
     0.08452     0.44500      1.000000      0.258807      0.710128      0.258807      1.808809
     0.08452     0.45500      1.000000      0.291543      0.656086      0.291543      1.682714
     0.08452     0.46500      1.000000      0.340741      0.614925      0.340741      1.595364
     0.08452     0.47500      0.999999      0.385571      0.565558      0.385571      1.488228
     0.08452     0.48500      0.999994      0.419925      0.515425      0.419922      1.376729
     0.08452     0.49500      0.999951      0.469570      0.482989      0.469547      1.317715
     0.08452     0.50500      0.999692      0.498203      0.442726      0.498049      1.230879
     0.08452     0.51500      0.998470      0.524626      0.410521      0.523824      1.163709
     0.08452     0.52500      0.993931      0.554342      0.391023      0.550977      1.130272
     0.08452     0.53500      0.979968      0.568445      0.367106      0.557057      1.076094
     0.08452     0.54500      0.943875      0.575151      0.345357      0.542871      1.019509
     0.08452     0.55500      0.865033      0.568557      0.321248      0.491820      0.942933
     0.08452     0.56500      0.721708      0.525837      0.280968      0.379501      0.802198
     0.08452     0.57500      0.536515      0.456396      0.230357      0.244864      0.631769
     0.08452     0.58500      0.372335      0.413928      0.195690      0.154120      0.521123
     0.08452     0.59500      0.257306      0.382631      0.173056      0.098453      0.451475
     0.08452     0.60500      0.187656      0.300214      0.148624      0.056337      0.380016
     0.08452     0.61500      0.150965      0.169981      0.124719      0.025661      0.313980
     0.08452     0.62500      0.134433      0.070362      0.109659      0.009459      0.274480
     0.08452     0.63500      0.128061      0.023626      0.103164      0.003026      0.257946
     0.08452     0.64500      0.125907      0.007025      0.100933      0.000885      0.252335
     0.08452     0.65500      0.125249      0.001929      0.100255      0.000242      0.250639
     0.08452     0.66500      0.125064      0.000497      0.100066      0.000062      0.250165
     0.08452     0.67500      0.125015      0.000121      0.100016      0.000015      0.250040
     0.08452     0.68500      0.125004      0.000028      0.100004      0.000004      0.250009
     0.08452     0.69500      0.125001      0.000006      0.100001      0.000001      0.250002
     0.08452     0.70500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.08452     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.08452     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
