           t           x           rho             U             p          rhoU             E
     0.03803    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.16500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.17500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.18500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.19500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.20500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.21500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.22500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.23500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.24500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.25500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.26500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.27500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.28500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.29500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.30500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.31500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.32500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.33500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.34500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.35500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.36500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.03803     0.37500      1.000000      0.000000      1.000000      0.000000      2.499999
     0.03803     0.38500      1.000000      0.000004      0.999996      0.000004      2.499990
     0.03803     0.39500      1.000000      0.000028      0.999966      0.000028      2.499916
     0.03803     0.40500      1.000000      0.000187      0.999779      0.000187      2.499447
     0.03803     0.41500      1.000000      0.001009      0.998806      0.001009      2.497016
     0.03803     0.42500      1.000000      0.004434      0.994758      0.004434      2.486904
     0.03803     0.43500      1.000000      0.015725      0.981436      0.015725      2.453714
     0.03803     0.44500      1.000000      0.044857      0.947192      0.044857      2.368986
     0.03803     0.45500      1.000000      0.105332      0.878439      0.105332      2.201645
     0.03803     0.46500      0.999999      0.178059      0.777944      0.178059      1.960713
     0.03803     0.47500      0.999981      0.278662      0.711451      0.278657      1.817453
     0.03803     0.48500      0.999689      0.326807      0.605196      0.326705      1.566374
     0.03803     0.49500      0.996535      0.423371      0.535140      0.421904      1.427162
     0.03803     0.50500      0.971459      0.497476      0.448459      0.483278      1.241358
     0.03803     0.51500      0.885269      0.530943      0.350238      0.470027      1.000375
     0.03803     0.52500      0.688918      0.508840      0.277473      0.350549      0.782870
     0.03803     0.53500      0.452789      0.460144      0.218906      0.208348      0.595201
     0.03803     0.54500      0.279141      0.367104      0.171532      0.102474      0.447639
     0.03803     0.55500      0.184526      0.219756      0.134644      0.040551      0.341066
     0.03803     0.56500      0.144021      0.089843      0.112631      0.012939      0.282158
     0.03803     0.57500      0.130179      0.027024      0.103637      0.003518      0.259139
     0.03803     0.58500      0.126244      0.006757      0.100898      0.000853      0.252247
     0.03803     0.59500      0.125274      0.001523      0.100202      0.000191      0.250504
     0.03803     0.60500      0.125056      0.000319      0.100042      0.000040      0.250105
     0.03803     0.61500      0.125011      0.000064      0.100009      0.000008      0.250021
     0.03803     0.62500      0.125002      0.000012      0.100002      0.000002      0.250004
     0.03803     0.63500      0.125000      0.000002      0.100000      0.000000      0.250001
     0.03803     0.64500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.65500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.66500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.67500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.68500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.69500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.70500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.03803     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
