           t           x           rho             U             p          rhoU             E
     0.16481     0.51500      0.999999      0.527232      0.416622      0.527232      1.180541
     0.16481     0.52500      0.999996      0.539317      0.399045      0.539315      1.143044
     0.16481     0.53500      0.999983      0.552326      0.385046      0.552317      1.115144
     0.16481     0.54500      0.999935      0.566222      0.375933      0.566185      1.100126
     0.16481     0.55500      0.999776      0.571943      0.366794      0.571814      1.080507
     0.16481     0.56500      0.999293      0.577954      0.360810      0.577545      1.068923
     0.16481     0.57500      0.997963      0.582876      0.356879      0.581689      1.061724
     0.16481     0.58500      0.994595      0.585600      0.352355      0.582435      1.051424
     0.16481     0.59500      0.986765      0.586961      0.348090      0.579193      1.040206
     0.16481     0.60500      0.970028      0.586164      0.343061      0.568596      1.024299
     0.16481     0.61500      0.937119      0.581669      0.335262      0.545093      0.996687
     0.16481     0.62500      0.877660      0.572236      0.322364      0.502229      0.949607
     0.16481     0.63500      0.780025      0.558177      0.301967      0.435392      0.876430
     0.16481     0.64500      0.643329      0.521732      0.268165      0.335645      0.757972
     0.16481     0.65500      0.495416      0.431061      0.217975      0.213555      0.590965
     0.16481     0.66500      0.366003      0.334164      0.176398      0.122305      0.461429
     0.16481     0.67500      0.269983      0.283790      0.155233      0.076618      0.398955
     0.16481     0.68500      0.207071      0.284465      0.148637      0.058905      0.379971
     0.16481     0.69500      0.168668      0.295756      0.146267      0.049885      0.373045
     0.16481     0.70500      0.146497      0.267860      0.139261      0.039241      0.353409
     0.16481     0.71500      0.134579      0.165728      0.123057      0.022303      0.309491
     0.16481     0.72500      0.128840      0.071375      0.109654      0.009196      0.274464
     0.16481     0.73500      0.126413      0.025173      0.103358      0.003182      0.258435
     0.16481     0.74500      0.125488      0.008097      0.101074      0.001016      0.252689
     0.16481     0.75500      0.125160      0.002491      0.100330      0.000312      0.250825
     0.16481     0.76500      0.125050      0.000744      0.100098      0.000093      0.250246
     0.16481     0.77500      0.125015      0.000216      0.100029      0.000027      0.250071
     0.16481     0.78500      0.125004      0.000061      0.100008      0.000008      0.250020
     0.16481     0.79500      0.125001      0.000017      0.100002      0.000002      0.250005
     0.16481     0.80500      0.125000      0.000004      0.100001      0.000001      0.250001
     0.16481     0.81500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.16481     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.16481     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
