           t           x           rho             U             p          rhoU             E
     0.12255    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.13500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.14500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.15500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.16500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.17500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.18500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.19500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.20500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.21500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.22500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.12255     0.23500      1.000000      0.000000      1.000000      0.000000      2.499999
     0.12255     0.24500      1.000000      0.000001      0.999999      0.000001      2.499997
     0.12255     0.25500      1.000000      0.000005      0.999995      0.000005      2.499986
     0.12255     0.26500      1.000000      0.000017      0.999979      0.000017      2.499949
     0.12255     0.27500      1.000000      0.000060      0.999929      0.000060      2.499822
     0.12255     0.28500      1.000000      0.000194      0.999771      0.000194      2.499427
     0.12255     0.29500      1.000000      0.000574      0.999321      0.000574      2.498303
     0.12255     0.30500      1.000000      0.001558      0.998157      0.001558      2.495393
     0.12255     0.31500      1.000000      0.003858      0.995437      0.003858      2.488600
     0.12255     0.32500      1.000000      0.008662      0.989761      0.008662      2.474440
