           t           x           rho             U             p          rhoU             E
     0.10987     0.25500      1.000000      0.000000      1.000000      0.000000      2.499999
     0.10987     0.26500      1.000000      0.000001      0.999998      0.000001      2.499996
     0.10987     0.27500      1.000000      0.000006      0.999993      0.000006      2.499983
     0.10987     0.28500      1.000000      0.000023      0.999973      0.000023      2.499932
     0.10987     0.29500      1.000000      0.000082      0.999903      0.000082      2.499757
     0.10987     0.30500      1.000000      0.000271      0.999679      0.000271      2.499197
     0.10987     0.31500      1.000000      0.000819      0.999031      0.000819      2.497578
     0.10987     0.32500      1.000000      0.002246      0.997343      0.002246      2.493359
     0.10987     0.33500      1.000000      0.005571      0.993413      0.005571      2.483548
     0.10987     0.34500      1.000000      0.012418      0.985327      0.012418      2.463394
     0.10987     0.35500      1.000000      0.024804      0.970729      0.024804      2.427130
     0.10987     0.36500      1.000000      0.044426      0.947634      0.044426      2.370072
     0.10987     0.37500      1.000000      0.072001      0.915803      0.072001      2.292099
     0.10987     0.38500      1.000000      0.102635      0.877887      0.102635      2.199984
     0.10987     0.39500      1.000000      0.137592      0.841486      0.137592      2.113181
     0.10987     0.40500      1.000000      0.172411      0.800516      0.172411      2.016153
     0.10987     0.41500      1.000000      0.202330      0.759489      0.202330      1.919191
     0.10987     0.42500      1.000000      0.239798      0.727420      0.239798      1.847301
     0.10987     0.43500      1.000000      0.274430      0.685632      0.274430      1.751736
     0.10987     0.44500      1.000000      0.305474      0.642908      0.305474      1.653928
     0.10987     0.45500      1.000000      0.346477      0.611372      0.346477      1.588453
     0.10987     0.46500      1.000000      0.375873      0.570599      0.375873      1.497139
     0.10987     0.47500      1.000000      0.409493      0.532002      0.409493      1.413846
     0.10987     0.48500      0.999999      0.449774      0.502616      0.449773      1.357688
     0.10987     0.49500      0.999995      0.470689      0.466468      0.470687      1.276943
     0.10987     0.50500      0.999972      0.501222      0.438659      0.501208      1.222255
     0.10987     0.51500      0.999857      0.529745      0.415424      0.529669      1.178855
     0.10987     0.52500      0.999384      0.543783      0.392730      0.543448      1.129585
     0.10987     0.53500      0.997728      0.562906      0.379545      0.561627      1.106934
     0.10987     0.54500      0.992718      0.573269      0.366897      0.569094      1.080364
     0.10987     0.55500      0.979442      0.579426      0.353596      0.567514      1.048406
     0.10987     0.56500      0.948523      0.580025      0.341016      0.550167      1.012095
     0.10987     0.57500      0.885086      0.573635      0.324902      0.507716      0.957878
     0.10987     0.58500      0.771118      0.550028      0.297358      0.424137      0.860038
     0.10987     0.59500      0.608449      0.480667      0.248142      0.292461      0.690644
     0.10987     0.60500      0.443346      0.404511      0.203014      0.179338      0.543808
     0.10987     0.61500      0.313456      0.372596      0.178397      0.116792      0.467750
     0.10987     0.62500      0.226997      0.362941      0.166577      0.082387      0.431393
     0.10987     0.63500      0.174987      0.312196      0.149360      0.054630      0.381929
     0.10987     0.64500      0.146743      0.188273      0.127153      0.027628      0.320483
     0.10987     0.65500      0.133385      0.081685      0.111204      0.010896      0.278456
     0.10987     0.66500      0.127916      0.028733      0.103851      0.003675      0.259679
     0.10987     0.67500      0.125934      0.009030      0.101199      0.001137      0.253004
     0.10987     0.68500      0.125279      0.002653      0.100351      0.000332      0.250879
     0.10987     0.69500      0.125079      0.000740      0.100098      0.000093      0.250245
     0.10987     0.70500      0.125021      0.000197      0.100026      0.000025      0.250065
     0.10987     0.71500      0.125005      0.000050      0.100007      0.000006      0.250016
     0.10987     0.72500      0.125001      0.000012      0.100002      0.000002      0.250004
     0.10987     0.73500      0.125000      0.000003      0.100000      0.000000      0.250001
     0.10987     0.74500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.10987     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.10987     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
