           t           x           rho             U             p          rhoU             E
     0.05494     0.55500      0.385174      0.435899      0.202253      0.167897      0.542225
     0.05494     0.56500      0.251352      0.356308      0.166258      0.089559      0.431600
     0.05494     0.57500      0.177144      0.223405      0.134815      0.039575      0.341458
     0.05494     0.58500      0.143307      0.098868      0.113928      0.014168      0.285521
     0.05494     0.59500      0.130560      0.032935      0.104444      0.004300      0.261182
     0.05494     0.60500      0.126503      0.009202      0.101224      0.001164      0.253065
     0.05494     0.61500      0.125370      0.002307      0.100306      0.000289      0.250764
     0.05494     0.62500      0.125084      0.000535      0.100071      0.000067      0.250177
     0.05494     0.63500      0.125018      0.000117      0.100015      0.000015      0.250039
     0.05494     0.64500      0.125004      0.000024      0.100003      0.000003      0.250008
     0.05494     0.65500      0.125001      0.000005      0.100001      0.000001      0.250002
     0.05494     0.66500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.05494     0.67500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.68500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.69500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.70500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.05494     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
