           t           x           rho             U             p          rhoU             E
     0.06761     0.30500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06761     0.31500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.06761     0.32500      1.000000      0.000001      0.999999      0.000001      2.499998
     0.06761     0.33500      1.000000      0.000003      0.999996      0.000003      2.499990
     0.06761     0.34500      1.000000      0.000017      0.999979      0.000017      2.499948
     0.06761     0.35500      1.000000      0.000082      0.999903      0.000082      2.499757
     0.06761     0.36500      1.000000      0.000343      0.999594      0.000343      2.498985
     0.06761     0.37500      1.000000      0.001261      0.998508      0.001261      2.496271
     0.06761     0.38500      1.000000      0.004048      0.995212      0.004048      2.488039
     0.06761     0.39500      1.000000      0.011271      0.986682      0.011271      2.466770
     0.06761     0.40500      1.000000      0.027082      0.968052      0.027082      2.420497
     0.06761     0.41500      1.000000      0.056396      0.933787      0.056396      2.336059
     0.06761     0.42500      1.000000      0.101649      0.878831      0.101649      2.202244
     0.06761     0.43500      1.000000      0.156045      0.827782      0.156045      2.081629
     0.06761     0.44500      1.000000      0.192534      0.766062      0.192534      1.933689
     0.06761     0.45500      1.000000      0.249405      0.714091      0.249405      1.816328
     0.06761     0.46500      1.000000      0.307238      0.655986      0.307238      1.687164
     0.06761     0.47500      0.999997      0.348797      0.590635      0.348796      1.537416
     0.06761     0.48500      0.999973      0.411097      0.545859      0.411086      1.449146
     0.06761     0.49500      0.999766      0.451677      0.489731      0.451571      1.326309
     0.06761     0.50500      0.998433      0.490890      0.442478      0.490121      1.226494
     0.06761     0.51500      0.992611      0.536066      0.414322      0.532105      1.178427
     0.06761     0.52500      0.972898      0.560543      0.376469      0.545351      1.094020
     0.06761     0.53500      0.919723      0.569212      0.342118      0.523517      1.004290
     0.06761     0.54500      0.803628      0.549362      0.303954      0.441483      0.881153
     0.06761     0.55500      0.616386      0.489708      0.252125      0.301849      0.704221
     0.06761     0.56500      0.425524      0.440572      0.209714      0.187474      0.565582
     0.06761     0.57500      0.284315      0.393097      0.178409      0.111764      0.467990
     0.06761     0.58500      0.198312      0.295191      0.148882      0.058540      0.380846
     0.06761     0.59500      0.154099      0.160836      0.123526      0.024785      0.310809
     0.06761     0.60500      0.135004      0.063756      0.108752      0.008607      0.272153
     0.06761     0.61500      0.128043      0.020331      0.102721      0.002603      0.256828
     0.06761     0.62500      0.125839      0.005692      0.100755      0.000716      0.251891
     0.06761     0.63500      0.125213      0.001461      0.100193      0.000183      0.250484
     0.06761     0.64500      0.125050      0.000350      0.100046      0.000044      0.250116
     0.06761     0.65500      0.125011      0.000079      0.100010      0.000010      0.250026
     0.06761     0.66500      0.125002      0.000017      0.100002      0.000002      0.250006
     0.06761     0.67500      0.125000      0.000004      0.100000      0.000000      0.250001
     0.06761     0.68500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.06761     0.69500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.70500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.06761     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
