           t           x           rho             U             p          rhoU             E
     0.19439    -0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439    -0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.00500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.01500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.02500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.03500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.04500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.05500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.06500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.07500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.08500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.09500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.10500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.11500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.12500      1.000000      0.000000      1.000000      0.000000      2.500000
     0.19439     0.13500      1.000000      0.000000      0.999999      0.000000      2.499999
     0.19439     0.14500      1.000000      0.000001      0.999998      0.000001      2.499996
     0.19439     0.15500      1.000000      0.000005      0.999994      0.000005      2.499986
     0.19439     0.16500      1.000000      0.000014      0.999983      0.000014      2.499958
     0.19439     0.17500      1.000000      0.000041      0.999951      0.000041      2.499878
     0.19439     0.18500      1.000000      0.000113      0.999866      0.000113      2.499666
     0.19439     0.19500      1.000000      0.000292      0.999655      0.000292      2.499138
     0.19439     0.20500      1.000000      0.000706      0.999164      0.000706      2.497911
     0.19439     0.21500      1.000000      0.001603      0.998103      0.001603      2.495260
     0.19439     0.22500      1.000000      0.003393      0.995987      0.003393      2.489974
     0.19439     0.23500      1.000000      0.006670      0.992113      0.006670      2.480304
     0.19439     0.24500      1.000000      0.012152      0.985639      0.012152      2.464172
     0.19439     0.25500      1.000000      0.020498      0.975795      0.020498      2.439698
     0.19439     0.26500      1.000000      0.032087      0.962149      0.032087      2.405888
     0.19439     0.27500      1.000000      0.046876      0.944774      0.046876      2.363033
     0.19439     0.28500      1.000000      0.064474      0.924186      0.064474      2.312544
     0.19439     0.29500      1.000000      0.084257      0.900942      0.084257      2.255904
     0.19439     0.30500      1.000000      0.105433      0.876866      0.105433      2.197722
     0.19439     0.31500      1.000000      0.125675      0.852402      0.125675      2.138902
     0.19439     0.32500      1.000000      0.147070      0.828546      0.147070      2.082180
     0.19439     0.33500      1.000000      0.167987      0.805061      0.167987      2.026763
     0.19439     0.34500      1.000000      0.187386      0.780911      0.187386      1.969835
     0.19439     0.35500      1.000000      0.209230      0.757337      0.209230      1.915232
     0.19439     0.36500      1.000000      0.230665      0.735169      0.230665      1.864527
     0.19439     0.37500      1.000000      0.248874      0.710598      0.248874      1.807465
     0.19439     0.38500      1.000000      0.270789      0.686679      0.270789      1.753360
     0.19439     0.39500      1.000000      0.293963      0.666012      0.293963      1.708237
     0.19439     0.40500      1.000000      0.310967      0.641275      0.310967      1.651538
     0.19439     0.41500      1.000000      0.332975      0.617649      0.332975      1.599558
     0.19439     0.42500      1.000000      0.356739      0.596687      0.356739      1.555349
     0.19439     0.43500      1.000000      0.373030      0.572194      0.373030      1.500061
     0.19439     0.44500      1.000000      0.395550      0.551634      0.395550      1.457314
     0.19439     0.45500      1.000000      0.417452      0.530147      0.417452      1.412501
     0.19439     0.46500      1.000000      0.433112      0.506865      0.433112      1.360956
     0.19439     0.47500      1.000000      0.455446      0.489297      0.455446      1.326957
     0.19439     0.48500      1.000000      0.473943      0.468597      0.473943      1.283802
     0.19439     0.49500      1.000000      0.489354      0.448104      0.489354      1.239993
     0.19439     0.50500      1.000000      0.510441      0.433134      0.510441      1.213109
     0.19439     0.51500      1.000000      0.523855      0.415625      0.523855      1.176274
     0.19439     0.52500      1.000000      0.536424      0.400045      0.536423      1.143988
     0.19439     0.53500      0.999999      0.552472      0.389622      0.552472      1.126667
     0.19439     0.54500      0.999995      0.560640      0.378309      0.560637      1.102930
     0.19439     0.55500      0.999982      0.568472      0.369670      0.568462      1.085754
     0.19439     0.56500      0.999940      0.575971      0.363740      0.575937      1.075212
     0.19439     0.57500      0.999813      0.579870      0.358735      0.579762      1.064930
     0.19439     0.58500      0.999453      0.583851      0.355730      0.583532      1.059672
     0.19439     0.59500      0.998515      0.586151      0.353160      0.585280      1.054432
     0.19439     0.60500      0.996236      0.587613      0.350396      0.585401      1.047984
     0.19439     0.61500      0.991084      0.588164      0.347897      0.582920      1.041168
     0.19439     0.62500      0.980239      0.587336      0.344879      0.575730      1.031270
     0.19439     0.63500      0.958968      0.584579      0.340041      0.560593      1.013957
     0.19439     0.64500      0.920132      0.578403      0.331370      0.532207      0.982340
     0.19439     0.65500      0.854260      0.567141      0.316780      0.484486      0.929336
     0.19439     0.66500      0.752390      0.552909      0.296231      0.416003      0.855584
     0.19439     0.67500      0.618736      0.524452      0.265922      0.324497      0.749897
     0.19439     0.68500      0.480245      0.439506      0.218900      0.211070      0.593632
     0.19439     0.69500      0.359724      0.330375      0.175249      0.118844      0.457754
     0.19439     0.70500      0.269104      0.259449      0.150248      0.069819      0.384678
     0.19439     0.71500      0.208600      0.241132      0.141170      0.050300      0.358989
     0.19439     0.72500      0.171142      0.251788      0.139471      0.043092      0.354102
     0.19439     0.73500      0.148985      0.255823      0.137650      0.038114      0.349000
     0.19439     0.74500      0.136555      0.216467      0.130569      0.029560      0.329622
     0.19439     0.75500      0.130060      0.122498      0.116732      0.015932      0.292805
     0.19439     0.76500      0.127016      0.050688      0.106799      0.006438      0.267162
     0.19439     0.77500      0.125747      0.017750      0.102360      0.002232      0.255920
     0.19439     0.78500      0.125262      0.005748      0.100762      0.000720      0.251906
     0.19439     0.79500      0.125088      0.001790      0.100237      0.000224      0.250592
     0.19439     0.80500      0.125028      0.000543      0.100072      0.000068      0.250180
     0.19439     0.81500      0.125009      0.000161      0.100021      0.000020      0.250053
     0.19439     0.82500      0.125003      0.000047      0.100006      0.000006      0.250015
     0.19439     0.83500      0.125001      0.000013      0.100002      0.000002      0.250004
     0.19439     0.84500      0.125000      0.000004      0.100000      0.000000      0.250001
     0.19439     0.85500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.19439     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19439     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19439     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19439     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19439     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19439     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19439     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19439     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19439     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
