           t           x           rho             U             p          rhoU             E
     0.19861     0.52500      1.000000      0.535701      0.400173      0.535701      1.143920
     0.19861     0.53500      0.999999      0.551048      0.389654      0.551048      1.125963
     0.19861     0.54500      0.999997      0.561084      0.379082      0.561082      1.105113
     0.19861     0.55500      0.999988      0.567839      0.370008      0.567833      1.086238
     0.19861     0.56500      0.999958      0.575528      0.364078      0.575504      1.075804
     0.19861     0.57500      0.999868      0.579537      0.359029      0.579461      1.065482
     0.19861     0.58500      0.999609      0.583380      0.355837      0.583152      1.059692
     0.19861     0.59500      0.998926      0.586170      0.353540      0.585540      1.055463
     0.19861     0.60500      0.997239      0.587588      0.350915      0.585966      1.049440
     0.19861     0.61500      0.993363      0.588264      0.348584      0.584360      1.043339
     0.19861     0.62500      0.985056      0.587874      0.346013      0.579089      1.035248
     0.19861     0.63500      0.968440      0.585882      0.342116      0.567392      1.021501
     0.19861     0.64500      0.937452      0.581275      0.335238      0.544917      0.996469
     0.19861     0.65500      0.883599      0.571864      0.323166      0.505298      0.952396
     0.19861     0.66500      0.797226      0.558183      0.305065      0.444998      0.886858
     0.19861     0.67500      0.674871      0.540466      0.280200      0.364745      0.799065
     0.19861     0.68500      0.536020      0.485230      0.240419      0.260093      0.664149
     0.19861     0.69500      0.406880      0.376753      0.192258      0.153293      0.509521
     0.19861     0.70500      0.303669      0.282193      0.158441      0.085693      0.408193
     0.19861     0.71500      0.231303      0.239388      0.143049      0.055371      0.364251
     0.19861     0.72500      0.185181      0.240538      0.138868      0.044543      0.352528
     0.19861     0.73500      0.157322      0.251785      0.137951      0.039611      0.349864
     0.19861     0.74500      0.141245      0.240265      0.134547      0.033936      0.340445
     0.19861     0.75500      0.132503      0.170876      0.123629      0.022642      0.311007
     0.19861     0.76500      0.128144      0.082064      0.111091      0.010516      0.278159
     0.19861     0.77500      0.126211      0.031082      0.104147      0.003923      0.260429
     0.19861     0.78500      0.125438      0.010461      0.101388      0.001312      0.253477
     0.19861     0.79500      0.125151      0.003329      0.100441      0.000417      0.251103
     0.19861     0.80500      0.125050      0.001027      0.100136      0.000128      0.250340
     0.19861     0.81500      0.125016      0.000309      0.100041      0.000039      0.250102
     0.19861     0.82500      0.125005      0.000091      0.100012      0.000011      0.250030
     0.19861     0.83500      0.125001      0.000026      0.100003      0.000003      0.250009
     0.19861     0.84500      0.125000      0.000007      0.100001      0.000001      0.250002
     0.19861     0.85500      0.125000      0.000002      0.100000      0.000000      0.250001
     0.19861     0.86500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.19861     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.19861     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
